ProductID,ProductName,Category,Brand,CostPrice,UnitPrice,LaunchDate
1408,Product_1408,Beauty,Lakme,18679,20505,08-06-2020
1409,Product_1409,Fashion,Puma,10671,10987,04-11-2020
1410,Product_1410,Beauty,Maybelline,16665,19457,20-08-2020
1411,Product_1411,Beauty,Loreal,17362,17592,11-07-2022
1412,Product_1412,Fashion,H&M,15023,19961,18-07-2020
1413,Product_1413,Electronics,Samsung,6449,10091,27-11-2023
1414,Product_1414,Fashion,Zara,12671,14641,13-12-2021
1415,Product_1415,Fashion,Adidas,19201,19518,28-01-2022
1416,Product_1416,Home,Ikea,10194,12908,25-10-2022
1417,Product_1417,Electronics,Lenovo,16655,20590,27-04-2022
1418,Product_1418,Beauty,Loreal,11841,16484,22-05-2022
1419,Product_1419,Home,Ikea,6061,10019,27-05-2022
1420,Product_1420,Home,Philips,18412,19944,16-01-2023
1421,Product_1421,Beauty,Nivea,9639,13422,22-07-2023
1422,Product_1422,Home,Whirlpool,3551,4468,31-07-2020
1423,Product_1423,Electronics,Lenovo,838,4407,31-07-2020
1424,Product_1424,Beauty,Dove,18149,19165,21-07-2023
1425,Product_1425,Beauty,Dove,19345,19812,29-09-2023
1426,Product_1426,Home,LG,7242,9267,20-07-2022
1427,Product_1427,Beauty,Lakme,6708,10754,11-09-2020
1428,Product_1428,Home,LG,13831,17273,16-01-2020
1429,Product_1429,Home,Philips,16931,19454,02-07-2021
1430,Product_1430,Home,Prestige,13889,16067,09-01-2020
1431,Product_1431,Beauty,Lakme,808,1223,10-11-2020
1432,Product_1432,Home,Whirlpool,19959,22759,17-11-2021
1433,Product_1433,Fashion,Zara,14390,16571,12-02-2023
1434,Product_1434,Beauty,Maybelline,13188,13810,29-03-2023
1435,Product_1435,Beauty,Maybelline,13093,14716,05-04-2022
1436,Product_1436,Home,Whirlpool,5491,9274,18-04-2021
1437,Product_1437,Electronics,Lenovo,4439,8769,30-08-2020
1438,Product_1438,Beauty,Loreal,18417,19919,22-10-2021
1439,Product_1439,Fashion,Nike,3356,3766,14-06-2022
1440,Product_1440,Electronics,Lenovo,19740,21193,26-02-2020
1441,Product_1441,Electronics,HP,12830,13237,24-09-2020
1442,Product_1442,Beauty,Loreal,6413,8576,29-08-2023
1443,Product_1443,Fashion,Puma,6651,11237,17-05-2021
1444,Product_1444,Beauty,Loreal,1995,4447,18-06-2020
1445,Product_1445,Fashion,H&M,1058,6004,30-07-2020
1446,Product_1446,Electronics,Dell,19826,21031,07-08-2020
1447,Product_1447,Fashion,Puma,8885,10564,09-07-2020
1448,Product_1448,Electronics,Dell,12142,14045,11-03-2022
1449,Product_1449,Electronics,Dell,1019,4608,30-05-2020
1450,Product_1450,Beauty,Lakme,7190,10829,07-02-2022
1451,Product_1451,Home,LG,5579,7251,03-09-2021
1452,Product_1452,Electronics,Samsung,18889,19346,28-08-2020
1453,Product_1453,Home,Prestige,16156,20832,11-01-2020
1454,Product_1454,Fashion,Zara,8639,9835,29-01-2021
1455,Product_1455,Electronics,HP,1054,5497,14-11-2022
1456,Product_1456,Fashion,Adidas,12256,13396,20-03-2021
1457,Product_1457,Electronics,Sony,4840,6840,19-06-2020
1458,Product_1458,Fashion,Puma,9267,13412,12-02-2021
1459,Product_1459,Electronics,Sony,18371,20982,14-08-2022
1460,Product_1460,Beauty,Nivea,17098,20574,30-01-2021
1461,Product_1461,Home,Philips,6784,9286,15-03-2022
1462,Product_1462,Electronics,HP,19553,22305,05-12-2020
1463,Product_1463,Fashion,H&M,16285,20035,02-07-2022
1464,Product_1464,Beauty,Dove,9202,12013,29-06-2023
1465,Product_1465,Electronics,HP,12851,16567,13-02-2021
1466,Product_1466,Home,Prestige,2405,6286,08-12-2020
1467,Product_1467,Electronics,HP,8592,12149,24-08-2021
1468,Product_1468,Home,LG,1281,2420,03-01-2021
1469,Product_1469,Home,LG,6392,9522,17-05-2021
1470,Product_1470,Electronics,Samsung,12478,15725,24-10-2020
1471,Product_1471,Home,Ikea,615,3424,10-11-2023
1472,Product_1472,Electronics,Lenovo,11076,13027,11-08-2022
1473,Product_1473,Home,Philips,18703,19445,28-02-2022
1474,Product_1474,Home,Whirlpool,7252,11771,21-03-2021
1475,Product_1475,Electronics,HP,9411,10223,21-03-2023
1476,Product_1476,Beauty,Nivea,10713,13535,09-02-2021
1477,Product_1477,Fashion,Nike,16485,20769,05-04-2020
1478,Product_1478,Home,LG,4207,5423,16-07-2022
1479,Product_1479,Fashion,Zara,11011,14347,29-04-2021
1480,Product_1480,Electronics,Sony,884,5800,10-01-2020
1481,Product_1481,Beauty,Loreal,4594,8093,16-03-2020
1482,Product_1482,Electronics,Sony,833,1601,20-08-2022
1483,Product_1483,Electronics,OnePlus,13901,16566,16-07-2021
1484,Product_1484,Home,Prestige,13418,14271,13-02-2023
1485,Product_1485,Home,LG,1842,5264,03-09-2021
1486,Product_1486,Beauty,Nivea,4278,7541,19-06-2023
1487,Product_1487,Electronics,Apple,7640,8231,22-01-2020
1488,Product_1488,Fashion,Nike,10879,14648,08-04-2021
1489,Product_1489,Fashion,Nike,6563,9784,05-01-2023
1490,Product_1490,Electronics,Lenovo,2020,4347,29-03-2020
1491,Product_1491,Electronics,Apple,10270,11084,24-06-2021
1492,Product_1492,Home,Whirlpool,12737,15148,01-12-2023
1493,Product_1493,Fashion,Adidas,19418,23392,02-09-2020
1494,Product_1494,Fashion,Puma,5149,10134,26-04-2022
1495,Product_1495,Beauty,Lakme,17397,21919,07-05-2021
1496,Product_1496,Beauty,Nivea,9492,12329,05-02-2024
1497,Product_1497,Beauty,Maybelline,3308,5669,29-08-2021
1498,Product_1498,Electronics,Sony,18601,20786,12-09-2023
1499,Product_1499,Fashion,H&M,2856,3671,09-10-2022
1500,Product_1500,Electronics,Samsung,730,2700,16-08-2022
