OrderID,OrderDate,CustomerID,ProductID,Quantity,DiscountPercent,ShippingCost,PaymentMethod,PaymentStatus,ReturnStatus,DeliveryDays
42193,18-08-2023,1668,103,4,10,263,Credit Card,Completed,No,6
42194,31-07-2024,1497,338,2,20,461,UPI,Completed,No,4
42195,13-07-2023,2844,992,4,15,466,Credit Card,Completed,No,6
42196,07-03-2024,4717,802,4,10,392,Credit Card,Completed,Yes,7
42197,30-08-2022,1432,1381,1,10,149,UPI,Completed,No,11
42198,21-12-2022,1921,1381,3,10,120,Net Banking,Completed,No,9
42199,26-04-2023,930,1142,2,10,387,Credit Card,Completed,No,11
42200,20-06-2022,4483,807,4,15,66,Net Banking,Completed,No,11
42201,18-01-2022,3413,1132,3,15,56,Credit Card,Completed,No,2
42202,15-03-2022,1941,1293,4,5,368,Net Banking,Completed,No,11
42203,18-10-2022,4310,388,1,0,41,Debit Card,Completed,No,5
42204,16-08-2023,592,1033,1,0,326,UPI,Failed,No,2
42205,06-07-2022,366,712,3,10,145,COD,Completed,No,8
42206,12-01-2024,2222,1313,5,0,421,Net Banking,Completed,Yes,5
42207,21-11-2023,273,48,4,15,103,UPI,Completed,No,6
42208,20-08-2022,3622,1361,5,10,148,UPI,Completed,No,2
42209,09-10-2024,3643,1445,3,15,449,UPI,Pending,No,6
42210,01-11-2023,4586,461,2,30,498,UPI,Completed,Yes,11
42211,30-11-2024,602,662,2,5,497,Net Banking,Completed,No,8
42212,22-03-2024,3143,178,4,30,398,Debit Card,Completed,No,10
42213,22-03-2023,612,796,4,20,50,Debit Card,Completed,No,3
42214,16-07-2024,327,1472,2,5,322,Net Banking,Completed,No,8
42215,08-03-2023,1707,698,1,25,122,UPI,Pending,No,9
42216,14-11-2023,4443,1279,4,30,247,Net Banking,Completed,No,3
42217,23-02-2023,4262,363,3,10,192,Debit Card,Completed,No,1
42218,20-02-2023,2928,921,4,30,131,Net Banking,Completed,No,10
42219,06-12-2022,4848,108,3,30,268,Net Banking,Pending,No,9
42220,27-08-2024,2109,1352,2,0,380,Net Banking,Completed,No,1
42221,12-03-2022,1965,1466,4,0,206,Net Banking,Completed,No,5
42222,25-09-2022,1210,1455,1,0,390,Credit Card,Completed,No,2
42223,30-10-2024,4460,75,3,15,51,Net Banking,Completed,Yes,11
42224,02-04-2024,1024,422,1,15,442,Credit Card,Completed,No,2
42225,16-04-2024,1755,539,3,10,245,Net Banking,Completed,Yes,11
42226,08-06-2024,2082,1126,5,20,470,UPI,Completed,No,2
42227,24-10-2024,4501,1317,1,25,325,Net Banking,Completed,No,11
42228,05-06-2024,2945,42,1,25,264,UPI,Pending,Yes,11
42229,27-12-2024,1886,1060,1,25,328,Net Banking,Completed,No,4
42230,26-01-2024,2076,361,1,25,320,Debit Card,Completed,No,4
42231,05-07-2023,4029,399,1,15,260,Credit Card,Completed,No,2
42232,12-03-2023,4202,1085,2,15,382,Credit Card,Completed,No,10
42233,23-05-2022,3870,1171,4,15,77,Credit Card,Completed,No,10
42234,02-07-2022,1823,612,1,20,238,UPI,Completed,No,5
42235,28-02-2024,3179,589,5,10,89,Credit Card,Completed,No,7
42236,27-11-2022,1257,391,3,5,53,Debit Card,Completed,No,7
42237,18-05-2022,196,1469,2,30,326,Net Banking,Pending,No,6
42238,02-05-2022,3057,493,4,0,290,UPI,Completed,No,2
42239,09-04-2024,4298,1429,2,25,356,Net Banking,Completed,No,4
42240,28-12-2023,2157,925,2,15,426,Debit Card,Completed,Yes,8
42241,22-06-2022,4639,1240,5,20,398,Credit Card,Completed,No,7
42242,17-09-2023,41,595,4,0,183,COD,Completed,No,1
42243,03-06-2023,3815,91,5,20,310,UPI,Completed,No,3
42244,03-08-2024,4986,1264,5,30,41,Credit Card,Completed,No,3
42245,28-02-2023,682,129,4,5,466,Debit Card,Pending,Yes,1
42246,04-04-2024,2860,603,2,0,194,COD,Completed,Yes,5
42247,15-01-2024,2463,1166,2,15,384,Debit Card,Completed,Yes,3
42248,18-08-2023,2038,1355,2,25,449,Debit Card,Completed,Yes,6
42249,16-02-2023,2420,1280,5,25,228,Credit Card,Completed,No,11
42250,10-06-2022,1675,1111,4,20,219,Debit Card,Completed,No,2
42251,07-02-2022,2852,1327,2,30,300,UPI,Completed,No,7
42252,28-11-2023,364,700,3,15,395,Net Banking,Completed,No,3
42253,26-12-2023,2519,1141,5,5,78,Debit Card,Completed,No,5
42254,17-06-2024,500,1280,1,0,210,Net Banking,Completed,Yes,1
42255,11-10-2024,3054,1298,2,15,459,UPI,Completed,No,5
42256,16-05-2022,2471,164,5,25,328,UPI,Completed,No,8
42257,03-04-2022,579,1246,4,20,181,Debit Card,Completed,No,4
42258,24-02-2023,3865,437,4,30,151,Net Banking,Completed,No,1
42259,23-04-2022,1258,196,1,0,478,Debit Card,Completed,No,2
42260,22-10-2022,2973,1363,2,10,133,Debit Card,Completed,No,11
42261,02-08-2024,3986,1021,1,5,172,Credit Card,Completed,No,2
42262,08-11-2023,2989,1086,4,5,329,COD,Completed,No,7
42263,28-04-2024,1525,1221,2,0,491,Credit Card,Pending,No,11
42264,26-03-2022,4454,138,3,25,275,Debit Card,Pending,No,11
42265,09-11-2023,4222,107,3,20,322,Net Banking,Completed,No,8
42266,24-02-2024,252,43,3,5,311,UPI,Completed,No,1
42267,13-07-2024,382,75,1,0,231,COD,Completed,No,1
42268,23-01-2023,1805,51,2,10,179,COD,Completed,No,7
42269,11-11-2023,1988,894,3,0,295,COD,Completed,Yes,2
42270,03-12-2024,4813,1027,1,0,98,Debit Card,Pending,No,6
42271,06-09-2023,2500,681,2,30,67,UPI,Completed,No,9
42272,22-02-2023,2643,53,4,0,339,Debit Card,Completed,No,11
42273,08-06-2023,24,1448,3,10,307,COD,Completed,Yes,3
42274,26-11-2022,353,658,3,0,179,UPI,Completed,No,10
42275,21-01-2023,4791,306,1,0,267,Debit Card,Completed,No,11
42276,24-07-2022,4089,1035,1,20,468,Credit Card,Completed,No,10
42277,21-06-2023,4611,1474,3,0,136,Credit Card,Completed,No,3
42278,21-07-2023,771,1174,4,5,275,Debit Card,Completed,No,9
42279,14-11-2023,4754,1385,1,20,75,COD,Completed,No,1
42280,09-12-2022,2882,575,1,20,300,UPI,Completed,No,11
42281,27-07-2022,1748,1139,3,10,298,Net Banking,Completed,No,1
42282,12-12-2022,1051,719,1,25,426,Debit Card,Completed,No,7
42283,09-12-2023,622,595,3,5,449,COD,Completed,No,10
42284,06-06-2024,19,581,3,20,455,Debit Card,Completed,No,10
42285,03-04-2022,2576,840,2,30,251,COD,Completed,No,11
42286,18-05-2024,794,113,1,25,217,Credit Card,Completed,No,1
42287,12-10-2022,3342,1039,3,10,458,COD,Completed,No,11
42288,11-01-2022,3740,1385,1,30,221,COD,Completed,No,9
42289,14-11-2024,1903,213,5,20,422,UPI,Completed,No,4
42290,09-08-2022,4638,110,5,30,285,Debit Card,Completed,No,2
42291,02-04-2022,4713,410,5,0,422,Debit Card,Completed,Yes,2
42292,13-07-2023,1941,1345,2,30,421,COD,Completed,No,2
42293,08-04-2022,1207,947,2,5,154,COD,Completed,No,2
42294,25-08-2022,4081,126,5,20,244,Debit Card,Failed,Yes,2
42295,12-10-2023,165,1372,4,30,108,UPI,Completed,Yes,11
42296,12-09-2022,3758,521,1,30,356,COD,Completed,No,11
42297,11-09-2023,2912,154,2,5,379,Credit Card,Completed,No,4
42298,01-08-2022,3166,1485,3,10,46,Debit Card,Completed,No,8
42299,21-08-2023,1212,622,1,0,334,UPI,Completed,No,6
42300,05-01-2022,3160,786,3,25,46,Credit Card,Completed,No,9
42301,04-01-2024,1482,407,4,25,366,Debit Card,Completed,No,6
42302,03-05-2022,1496,1244,2,30,246,Credit Card,Completed,No,3
42303,16-12-2023,1793,485,3,10,47,Net Banking,Completed,No,1
42304,30-01-2022,2420,91,5,0,380,COD,Failed,No,6
42305,12-06-2022,3728,468,2,20,301,Net Banking,Completed,Yes,3
42306,11-05-2023,365,1252,3,30,283,Credit Card,Completed,No,8
42307,30-06-2023,4215,997,2,30,48,UPI,Completed,Yes,3
42308,08-09-2024,409,78,3,20,305,Debit Card,Completed,No,3
42309,13-07-2023,363,1199,5,25,263,Net Banking,Pending,No,4
42310,27-11-2022,3441,1478,5,0,260,Credit Card,Completed,Yes,8
42311,02-04-2024,4419,795,3,15,103,Debit Card,Completed,Yes,1
42312,25-03-2023,758,898,3,25,199,Net Banking,Completed,No,9
42313,29-04-2024,3366,9,2,10,240,UPI,Completed,No,8
42314,06-06-2023,3552,1227,3,15,101,Debit Card,Completed,No,5
42315,28-05-2022,2992,310,5,15,216,UPI,Completed,No,7
42316,10-01-2023,448,203,3,15,79,Credit Card,Completed,No,7
42317,18-12-2022,3202,515,2,25,439,Net Banking,Failed,No,6
42318,23-04-2024,2752,1370,2,5,389,UPI,Completed,No,10
42319,13-09-2023,1792,910,3,25,224,COD,Pending,No,2
42320,15-07-2024,2390,1016,4,5,328,Credit Card,Completed,No,2
42321,05-10-2022,4571,1457,1,25,266,Net Banking,Completed,No,6
42322,18-10-2023,291,1390,5,30,111,Net Banking,Completed,No,11
42323,01-07-2023,172,472,2,30,46,Credit Card,Completed,No,10
42324,25-03-2023,301,138,2,0,433,UPI,Completed,No,1
42325,01-01-2023,3167,381,4,25,443,UPI,Failed,No,4
42326,08-08-2023,3977,903,4,0,109,Net Banking,Completed,No,9
42327,29-11-2023,3015,701,2,10,445,Debit Card,Pending,No,11
42328,10-03-2023,2305,863,3,20,306,Net Banking,Completed,Yes,10
42329,25-03-2024,1747,1062,3,0,317,Net Banking,Completed,No,4
42330,27-01-2022,515,746,5,10,344,Debit Card,Completed,No,6
42331,16-08-2023,679,677,1,20,47,COD,Completed,Yes,7
42332,17-09-2022,3980,1013,4,30,68,UPI,Pending,Yes,7
42333,04-06-2023,3422,582,2,25,103,Net Banking,Completed,Yes,10
42334,23-02-2022,2253,520,5,25,462,Net Banking,Completed,Yes,6
42335,21-06-2022,4786,217,5,5,121,Credit Card,Completed,No,8
42336,17-07-2024,344,1093,1,25,417,Credit Card,Completed,No,1
42337,03-08-2023,29,1354,4,10,355,Debit Card,Completed,No,3
42338,21-07-2023,3448,279,3,25,416,COD,Completed,No,7
42339,11-10-2022,2153,385,3,15,202,Net Banking,Completed,No,4
42340,23-01-2024,107,1125,4,30,256,Net Banking,Completed,No,8
42341,01-05-2023,4198,595,5,30,204,UPI,Completed,Yes,5
42342,30-03-2024,2600,1114,5,15,268,Credit Card,Completed,No,11
42343,17-12-2024,3361,1468,5,15,218,UPI,Pending,No,4
42344,23-11-2023,490,880,2,5,52,Net Banking,Completed,No,6
42345,16-01-2023,3761,1074,3,20,483,Debit Card,Completed,No,7
42346,15-07-2024,4163,889,2,30,331,Net Banking,Completed,No,3
42347,04-06-2024,3223,57,1,25,98,Net Banking,Completed,No,7
42348,27-10-2024,278,1474,3,10,51,UPI,Completed,No,11
42349,29-12-2022,4077,447,4,30,107,Debit Card,Completed,No,10
42350,09-02-2022,1374,979,5,30,243,COD,Completed,No,10
42351,20-07-2022,628,332,1,15,209,COD,Completed,No,2
42352,29-07-2022,2696,236,4,15,158,Debit Card,Completed,No,8
42353,05-12-2022,1171,35,2,5,402,COD,Completed,Yes,3
42354,09-11-2022,4461,1248,2,20,58,Credit Card,Completed,No,4
42355,21-09-2023,678,1028,5,30,443,UPI,Completed,No,2
42356,26-02-2024,3718,1144,4,20,348,COD,Completed,No,5
42357,09-03-2024,3362,770,3,30,197,UPI,Completed,No,4
42358,09-09-2022,3402,278,5,20,389,UPI,Completed,No,3
42359,16-06-2023,2443,891,3,20,223,Debit Card,Completed,No,7
42360,23-11-2022,555,455,1,20,47,Net Banking,Pending,Yes,10
42361,22-03-2022,803,232,5,5,410,Net Banking,Completed,Yes,9
42362,26-09-2024,1163,381,4,25,372,UPI,Completed,No,2
42363,04-01-2022,424,209,3,0,187,UPI,Completed,No,4
42364,27-11-2022,1277,1099,5,30,481,Debit Card,Completed,Yes,6
42365,17-01-2022,416,939,3,20,336,Debit Card,Completed,Yes,10
42366,16-08-2024,2993,183,1,20,398,UPI,Completed,No,5
42367,01-02-2022,2006,783,1,15,180,Debit Card,Completed,No,6
42368,10-06-2024,2745,1351,1,5,296,UPI,Completed,No,2
42369,21-05-2023,4673,1085,4,30,393,Debit Card,Completed,No,10
42370,04-01-2024,2864,835,1,20,401,UPI,Completed,No,11
42371,27-07-2022,2013,94,1,15,115,Net Banking,Completed,Yes,4
42372,14-10-2023,4276,944,5,5,183,Net Banking,Completed,No,6
42373,08-06-2022,1831,654,2,15,144,UPI,Completed,No,1
42374,03-06-2022,4310,598,5,20,175,Credit Card,Completed,No,6
42375,18-08-2024,4249,882,4,15,273,Net Banking,Completed,No,3
42376,01-12-2023,3941,778,4,0,410,Debit Card,Completed,Yes,9
42377,13-03-2023,3872,570,1,5,97,COD,Completed,No,4
42378,28-04-2023,1618,797,4,15,235,Debit Card,Completed,No,2
42379,29-08-2022,1644,644,3,10,361,Debit Card,Completed,No,10
42380,19-06-2024,2800,1230,3,0,302,UPI,Completed,No,10
42381,23-04-2022,1804,1413,3,25,164,Debit Card,Pending,No,7
42382,05-10-2022,954,1062,5,20,495,UPI,Completed,No,2
42383,19-12-2023,3315,580,2,10,372,UPI,Completed,No,9
42384,22-02-2023,4884,203,2,20,214,Credit Card,Completed,No,1
42385,05-05-2023,3208,374,2,25,208,Net Banking,Completed,No,3
42386,18-10-2024,1183,473,5,10,296,Debit Card,Pending,No,9
42387,28-08-2024,4248,52,5,0,472,UPI,Completed,No,2
42388,04-01-2022,909,351,3,0,480,Credit Card,Completed,Yes,6
42389,24-12-2024,3626,843,1,25,399,COD,Completed,No,9
42390,08-03-2024,4430,1095,5,10,461,Net Banking,Failed,No,8
42391,16-04-2022,463,1345,4,25,426,UPI,Completed,No,8
42392,24-09-2023,1493,841,1,20,192,Credit Card,Completed,No,4
42393,28-04-2023,1050,46,4,0,292,UPI,Completed,No,4
42394,15-08-2024,3238,628,4,30,356,Credit Card,Completed,Yes,9
42395,07-09-2024,3438,868,4,20,377,Net Banking,Completed,No,4
42396,09-12-2023,4902,349,2,30,366,Debit Card,Failed,No,4
42397,01-08-2024,4535,266,1,5,374,COD,Completed,No,3
42398,04-01-2023,4490,19,5,5,388,Net Banking,Completed,No,11
42399,24-01-2024,3539,851,2,10,325,Debit Card,Completed,No,5
42400,11-02-2023,267,1300,5,0,402,Credit Card,Completed,No,2
42401,14-08-2024,1559,413,5,25,147,Credit Card,Completed,No,5
42402,26-06-2022,2169,963,1,0,184,UPI,Completed,No,1
42403,05-10-2024,1885,1302,2,15,249,Credit Card,Completed,No,6
42404,11-10-2022,4739,470,3,10,396,COD,Completed,No,9
42405,14-03-2022,3540,477,4,0,416,COD,Completed,No,11
42406,24-08-2022,2867,375,3,25,278,Debit Card,Completed,No,4
42407,25-10-2023,4279,730,4,25,464,Debit Card,Completed,No,3
42408,17-04-2023,2547,943,4,5,367,COD,Completed,No,6
42409,07-05-2023,3519,629,3,5,173,Credit Card,Completed,Yes,8
42410,11-04-2023,3249,854,5,20,467,Net Banking,Completed,No,3
42411,20-02-2022,2118,934,2,25,318,Debit Card,Completed,No,4
42412,16-01-2022,1800,649,4,5,214,Credit Card,Completed,No,5
42413,13-02-2023,123,981,2,0,208,COD,Completed,No,8
42414,17-01-2023,392,740,1,15,447,Credit Card,Completed,No,4
42415,21-11-2023,3299,864,2,0,121,Credit Card,Completed,No,6
42416,23-02-2024,2416,352,1,30,190,COD,Completed,No,10
42417,01-05-2024,4554,126,4,15,456,UPI,Completed,No,2
42418,11-07-2023,4041,1250,5,10,237,Credit Card,Completed,No,9
42419,30-06-2024,3144,829,5,15,480,Debit Card,Completed,No,5
42420,30-05-2023,2560,538,5,25,290,COD,Completed,No,8
42421,18-05-2022,1096,118,1,10,198,UPI,Completed,No,10
42422,26-01-2023,2772,1488,2,30,166,UPI,Completed,No,6
42423,29-04-2023,4142,1254,4,20,183,UPI,Completed,No,4
42424,24-05-2022,4689,241,5,25,278,Credit Card,Pending,No,5
42425,25-07-2022,2988,3,4,0,291,COD,Completed,No,3
42426,01-01-2024,773,493,4,0,474,Credit Card,Completed,No,4
42427,07-07-2022,4578,194,4,30,152,Credit Card,Completed,Yes,1
42428,29-04-2024,1199,1188,1,30,456,UPI,Completed,No,10
42429,27-10-2024,1451,1500,2,5,454,UPI,Completed,No,7
42430,10-04-2023,4751,216,5,30,263,COD,Completed,No,1
42431,19-08-2023,2285,1453,2,10,134,Net Banking,Failed,No,5
42432,09-09-2023,3039,988,5,15,225,Net Banking,Completed,No,3
42433,20-11-2022,1164,1114,1,30,261,Debit Card,Completed,Yes,8
42434,16-10-2022,64,1345,3,10,270,Credit Card,Completed,No,9
42435,24-04-2024,2327,850,1,15,393,Net Banking,Completed,No,5
42436,04-06-2024,50,1016,2,25,457,Credit Card,Completed,No,11
42437,09-02-2023,4311,726,5,20,229,UPI,Completed,No,10
42438,27-06-2022,1675,205,2,5,444,COD,Completed,No,8
42439,24-01-2024,2479,400,2,30,304,Credit Card,Completed,No,2
42440,12-09-2023,505,559,1,25,381,Debit Card,Completed,No,2
42441,11-03-2023,1592,115,2,15,64,Credit Card,Completed,No,1
42442,06-02-2022,4345,1417,1,25,118,COD,Completed,No,10
42443,02-03-2022,734,264,2,5,101,Net Banking,Completed,No,6
42444,27-02-2023,2853,330,3,0,156,Credit Card,Completed,No,3
42445,30-09-2023,468,175,4,15,457,Credit Card,Completed,No,5
42446,29-08-2022,2809,1236,3,10,227,Debit Card,Completed,No,11
42447,21-05-2023,510,938,5,5,436,Debit Card,Pending,No,1
42448,05-06-2022,2774,365,1,30,461,Credit Card,Completed,No,5
42449,30-12-2023,2858,395,4,30,328,Debit Card,Completed,No,5
42450,20-02-2024,3230,569,2,15,78,UPI,Pending,No,8
42451,03-12-2023,3166,462,1,20,128,Credit Card,Completed,No,7
42452,06-02-2023,1510,351,5,15,345,Debit Card,Completed,No,7
42453,16-02-2024,4070,424,3,15,278,Net Banking,Completed,No,8
42454,03-06-2024,3511,755,2,0,243,COD,Pending,No,7
42455,13-10-2024,166,388,5,5,487,Debit Card,Completed,No,9
42456,30-06-2022,3527,690,1,20,332,Net Banking,Completed,No,3
42457,01-03-2023,3442,1274,5,10,229,Net Banking,Completed,No,5
42458,01-04-2024,1402,816,4,30,238,COD,Completed,No,10
42459,19-09-2023,4004,391,4,20,346,UPI,Completed,No,5
42460,07-05-2024,1415,384,2,5,266,Net Banking,Completed,No,10
42461,05-02-2023,1376,1126,5,5,277,UPI,Pending,No,6
42462,05-11-2023,3154,1473,2,25,113,UPI,Completed,No,2
42463,20-06-2022,3060,856,1,30,261,Credit Card,Completed,No,1
42464,10-09-2023,63,42,5,10,284,Debit Card,Completed,No,6
42465,28-10-2023,2750,92,1,30,330,Debit Card,Completed,No,2
42466,12-12-2022,3975,280,1,25,272,Debit Card,Completed,No,1
42467,12-01-2023,4651,138,5,10,349,Credit Card,Completed,No,4
42468,20-11-2024,3858,794,1,25,450,Credit Card,Completed,Yes,8
42469,05-10-2022,2196,375,4,10,69,Net Banking,Pending,No,5
42470,12-03-2023,1543,1410,2,25,466,Net Banking,Failed,No,2
42471,13-10-2022,4404,1249,2,30,72,Debit Card,Completed,No,2
42472,28-10-2023,1829,348,2,25,447,Credit Card,Completed,No,1
42473,20-03-2023,98,1371,2,30,429,UPI,Completed,No,6
42474,25-09-2023,1326,710,4,5,428,Debit Card,Completed,No,1
42475,13-11-2024,4850,701,5,10,174,Net Banking,Completed,No,5
42476,20-10-2023,3456,442,5,5,436,Net Banking,Completed,No,1
42477,18-01-2023,3176,1275,1,10,152,Credit Card,Completed,No,7
42478,04-07-2024,2638,563,1,25,287,COD,Completed,No,9
42479,10-03-2023,2025,593,4,15,281,Credit Card,Completed,No,1
42480,08-06-2023,2982,1280,3,5,129,UPI,Pending,Yes,1
42481,12-04-2024,679,481,5,15,259,COD,Failed,Yes,6
42482,29-12-2023,1306,847,1,25,336,COD,Completed,No,9
42483,16-06-2024,3102,1198,4,15,344,Net Banking,Completed,No,10
42484,23-07-2024,1790,515,5,0,280,Debit Card,Completed,No,9
42485,08-10-2023,3975,1330,4,25,203,UPI,Completed,No,5
42486,07-05-2023,2967,692,5,0,476,Net Banking,Completed,No,9
42487,30-03-2023,2897,1068,4,5,435,COD,Completed,No,3
42488,11-12-2023,3221,598,2,5,399,COD,Pending,No,5
42489,28-12-2022,1100,479,3,15,250,COD,Completed,No,9
42490,02-09-2022,4503,270,3,10,449,UPI,Completed,No,6
42491,13-10-2024,3653,1179,5,0,290,Net Banking,Pending,No,3
42492,01-01-2022,4645,454,4,5,280,UPI,Completed,No,10
42493,04-03-2024,1671,2,5,10,266,UPI,Completed,No,1
42494,26-08-2023,3203,503,4,20,128,Credit Card,Completed,No,1
42495,14-01-2022,513,47,2,15,457,Net Banking,Completed,No,4
42496,06-06-2024,1084,1212,5,20,194,UPI,Completed,No,5
42497,14-08-2023,4998,650,4,25,429,Credit Card,Completed,No,3
42498,30-06-2022,1863,1213,4,10,410,Debit Card,Completed,No,9
42499,22-10-2022,3615,1320,3,10,469,Credit Card,Completed,No,6
42500,06-02-2023,1800,1029,1,0,69,COD,Completed,No,3
42501,06-06-2022,3959,223,1,10,370,UPI,Completed,No,3
42502,25-10-2023,4103,1113,1,25,145,UPI,Completed,No,5
42503,30-07-2023,4009,710,2,15,92,Credit Card,Completed,No,5
42504,25-03-2022,1977,1356,4,5,491,Net Banking,Completed,No,1
42505,15-11-2022,1159,451,1,15,134,UPI,Completed,No,6
42506,24-09-2023,1458,242,5,20,131,UPI,Failed,No,1
42507,20-06-2023,654,1175,2,20,191,Net Banking,Completed,No,7
42508,31-07-2024,3794,1473,5,10,301,Net Banking,Pending,No,9
42509,27-10-2024,483,1103,2,5,448,UPI,Completed,No,9
42510,23-02-2023,1661,422,5,0,185,COD,Completed,Yes,6
42511,18-01-2022,2539,654,1,10,441,Credit Card,Completed,No,3
42512,15-07-2024,3393,915,2,25,404,COD,Pending,No,1
42513,16-11-2023,951,137,4,5,111,Net Banking,Completed,No,4
42514,30-01-2022,412,1372,2,0,476,Debit Card,Completed,No,6
42515,08-08-2022,354,801,1,30,420,Net Banking,Completed,No,2
42516,29-03-2024,2480,1013,3,0,419,UPI,Completed,No,7
42517,08-02-2023,4099,295,4,15,265,Debit Card,Completed,No,5
42518,18-10-2022,4081,338,1,25,355,COD,Completed,No,9
42519,15-10-2024,4227,1049,2,5,179,COD,Completed,No,7
42520,12-02-2022,1099,227,1,30,196,Credit Card,Completed,No,1
42521,24-01-2023,1348,246,2,25,86,Net Banking,Completed,No,5
42522,06-07-2023,3550,359,2,10,89,Net Banking,Completed,No,7
42523,24-08-2022,1974,1234,4,25,404,COD,Completed,Yes,1
42524,02-06-2023,1024,417,2,15,316,COD,Completed,No,4
42525,29-07-2022,4256,925,3,0,107,Net Banking,Completed,No,1
42526,03-02-2022,3856,745,1,25,353,Net Banking,Completed,No,2
42527,11-12-2023,1419,392,1,0,243,Debit Card,Completed,No,5
42528,14-09-2022,4452,1476,2,0,371,Net Banking,Completed,No,5
42529,19-02-2024,1056,1359,2,5,235,UPI,Completed,No,5
42530,23-03-2024,2937,200,4,0,58,Debit Card,Completed,No,7
42531,16-02-2023,2531,1118,4,25,206,COD,Completed,No,2
42532,26-04-2024,1910,303,2,25,375,Credit Card,Completed,No,6
42533,02-09-2023,1648,633,5,0,133,Debit Card,Completed,Yes,11
42534,09-12-2022,2821,1191,2,20,90,Net Banking,Completed,No,8
42535,09-08-2024,857,216,3,0,252,Debit Card,Completed,No,3
42536,09-11-2022,4892,704,1,0,385,Debit Card,Completed,No,11
42537,01-06-2022,3010,1268,5,5,211,Debit Card,Completed,No,3
42538,19-01-2023,802,1164,5,10,400,Credit Card,Completed,No,9
42539,11-04-2024,342,1060,5,5,381,Credit Card,Completed,No,10
42540,20-06-2023,4502,819,1,30,413,Debit Card,Completed,Yes,2
42541,04-10-2023,1397,183,4,0,448,Debit Card,Completed,No,11
42542,07-08-2023,1310,334,5,0,413,UPI,Completed,No,10
42543,20-02-2023,577,156,3,20,262,Net Banking,Completed,No,4
42544,04-03-2024,4317,555,2,5,205,UPI,Completed,No,3
42545,23-09-2024,4029,1172,5,20,486,Debit Card,Pending,No,5
42546,06-05-2024,2195,1421,1,15,413,COD,Completed,Yes,10
42547,09-11-2024,4051,174,1,25,223,Debit Card,Completed,No,9
42548,12-09-2024,1204,941,3,20,80,UPI,Completed,No,8
42549,06-06-2024,491,1105,5,20,95,Net Banking,Completed,No,4
42550,07-09-2024,2129,30,4,20,271,Debit Card,Completed,No,3
42551,19-09-2023,4966,432,1,15,91,UPI,Pending,No,5
42552,09-03-2024,2482,1425,1,0,53,Credit Card,Completed,Yes,5
42553,08-09-2024,3361,992,3,5,348,Net Banking,Completed,Yes,4
42554,16-01-2023,740,812,5,10,57,Credit Card,Completed,No,11
42555,02-03-2024,510,636,3,5,121,COD,Completed,Yes,1
42556,18-11-2024,594,1097,4,30,425,UPI,Completed,No,8
42557,16-04-2024,2528,171,1,5,251,COD,Completed,No,2
42558,03-02-2023,3668,986,2,30,354,Debit Card,Completed,No,4
42559,10-01-2022,755,636,2,0,45,COD,Completed,No,10
42560,02-07-2022,1463,129,2,30,230,Credit Card,Completed,No,1
42561,22-04-2023,4060,817,3,30,104,COD,Completed,Yes,2
42562,27-02-2023,4442,109,4,10,219,Credit Card,Completed,No,11
42563,28-03-2023,3003,268,2,0,173,Net Banking,Completed,No,5
42564,29-09-2022,105,119,1,10,250,COD,Completed,No,5
42565,26-09-2024,1593,236,5,20,109,UPI,Completed,No,4
42566,04-10-2022,4884,28,3,10,241,Credit Card,Completed,No,3
42567,13-07-2022,3753,109,4,5,222,UPI,Completed,No,1
42568,15-07-2024,3823,998,4,15,53,UPI,Completed,Yes,5
42569,03-01-2022,2843,1439,2,15,267,Debit Card,Completed,No,7
42570,17-12-2022,393,316,2,5,257,COD,Failed,No,11
42571,04-05-2024,2033,205,1,10,216,COD,Completed,No,9
42572,18-09-2024,4977,1269,4,30,160,Debit Card,Completed,No,4
42573,05-09-2022,4314,500,5,20,206,COD,Completed,No,4
42574,28-02-2024,2201,523,4,15,428,Debit Card,Completed,No,5
42575,25-05-2022,690,215,3,25,168,UPI,Completed,No,7
42576,31-08-2023,4808,605,3,5,101,UPI,Completed,No,11
42577,03-08-2023,1661,1087,4,10,223,Debit Card,Completed,No,1
42578,12-07-2022,3747,1417,2,10,440,COD,Completed,No,5
42579,22-12-2023,3963,14,2,30,166,COD,Completed,Yes,9
42580,02-09-2022,1403,992,2,20,182,UPI,Completed,Yes,10
42581,24-09-2023,2673,451,2,10,296,Debit Card,Completed,No,2
42582,30-07-2024,3925,896,2,10,325,UPI,Completed,No,4
42583,28-12-2023,4188,519,1,15,277,Net Banking,Completed,No,3
42584,15-05-2024,3253,390,5,10,270,Credit Card,Completed,No,11
42585,10-09-2022,3350,419,4,20,98,COD,Completed,No,8
42586,01-05-2024,3331,1243,3,15,349,Debit Card,Completed,No,10
42587,27-03-2022,2350,412,3,30,80,Net Banking,Completed,No,9
42588,04-03-2023,4584,791,5,0,425,Net Banking,Completed,No,4
42589,03-08-2023,3826,906,4,20,126,Net Banking,Completed,No,7
42590,31-10-2023,4580,1361,1,30,255,COD,Completed,No,2
42591,04-11-2022,4744,1086,3,15,378,UPI,Completed,No,2
42592,26-03-2024,551,783,3,5,250,Debit Card,Completed,No,3
42593,01-03-2022,1945,1422,1,5,177,Net Banking,Completed,No,3
42594,07-05-2024,303,779,5,15,476,Credit Card,Completed,No,11
42595,21-11-2024,418,93,3,15,173,UPI,Completed,No,5
42596,12-01-2023,2116,1050,4,10,352,COD,Completed,No,4
